Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed,Avg_Velocity
42.69230769230769,0.44000000000000006,1.0222222222222221,0.9333333333333333,False,1.5015,0.7548,False,0.075075
42.69230769230769,0.4456410256410257,0.8,0.8555555555555555,False,0.5256,2.2442,False,0.026279999999999998
42.69230769230769,0.45128205128205134,1.0222222222222221,1.1666666666666665,False,1.676,0.8034,False,0.0838
42.69230769230769,0.456923076923077,0.9111111111111112,1.2444444444444445,False,3.1991,0.346,True,0.159955
42.69230769230769,0.46256410256410263,1.2444444444444445,0.7777777777777777,False,1.0784,0.8284,False,0.05392
42.69230769230769,0.4682051282051283,1.5777777777777777,0.7777777777777777,False,1.5153,0.764,False,0.075765
42.69230769230769,0.4738461538461539,1.0222222222222221,0.7,False,1.5252,0.583,False,0.07626
42.69230769230769,0.47948717948717956,1.1333333333333333,1.1666666666666665,False,1.4939,0.8264,False,0.074695
42.69230769230769,0.4851282051282052,0.8,1.0888888888888888,False,0.7656,1.0754,False,0.038279999999999995
42.69230769230769,0.49076923076923085,1.8,1.2444444444444445,False,1.5816,0.556,False,0.07908
42.69230769230769,0.4964102564102565,1.3555555555555556,1.4,False,1.2649,0.7725,False,0.063245
42.69230769230769,0.5020512820512821,1.0222222222222221,1.0888888888888888,False,1.045,0.7438,False,0.05225
42.69230769230769,0.5076923076923078,1.4666666666666668,1.2444444444444445,False,1.4993,0.5236,False,0.074965
42.69230769230769,0.5133333333333334,1.4666666666666668,1.1666666666666665,False,1.7979,0.7822,False,0.089895
42.69230769230769,0.5189743589743591,1.4666666666666668,1.4,False,1.1626,0.7657,False,0.05813
42.69230769230769,0.5246153846153847,1.0222222222222221,1.011111111111111,False,1.0541,0.7773,False,0.052705
42.69230769230769,0.5302564102564103,1.8,1.2444444444444445,False,0.8387,1.2027,False,0.041935
42.69230769230769,0.535897435897436,1.4666666666666668,1.011111111111111,False,2.1649,0.6067,True,0.108245
42.69230769230769,0.5415384615384616,0.9111111111111112,1.3222222222222222,False,2.6955,0.5596,True,0.134775
42.69230769230769,0.5471794871794873,1.0222222222222221,1.3222222222222222,False,1.4187,0.5006,False,0.070935
42.69230769230769,0.5528205128205128,1.2444444444444445,0.7,False,1.0569,0.963,False,0.052844999999999996
42.69230769230769,0.5584615384615386,1.1333333333333333,1.4,False,1.1371,1.2308,False,0.056855
42.69230769230769,0.5641025641025641,1.2444444444444445,1.0888888888888888,False,2.7529,0.5307,True,0.137645
42.69230769230769,0.5697435897435899,1.3555555555555556,1.3222222222222222,False,1.0132,0.7914,False,0.050660000000000004
42.69230769230769,0.5753846153846154,1.0222222222222221,1.4,False,0.9376,1.0154,False,0.04688
42.69230769230769,0.5810256410256411,1.0222222222222221,0.9333333333333333,False,1.3522,0.619,False,0.06761
42.69230769230769,0.5866666666666667,1.4666666666666668,1.1666666666666665,False,1.0136,1.3594,False,0.05068
42.69230769230769,0.5923076923076923,1.0222222222222221,1.2444444444444445,False,1.6843,0.7739,False,0.084215
42.69230769230769,0.597948717948718,1.4666666666666668,1.0888888888888888,False,1.248,0.8575,False,0.0624
42.69230769230769,0.6035897435897436,0.8,1.0888888888888888,False,1.2678,0.7916,False,0.06339
42.69230769230769,0.6092307692307692,1.3555555555555556,1.2444444444444445,False,1.1169,0.7095,False,0.055845
42.69230769230769,0.6148717948717949,1.6888888888888889,1.3222222222222222,False,0.9245,1.3531,False,0.046225
42.69230769230769,0.6205128205128205,1.0222222222222221,1.2444444444444445,False,1.0172,1.0296,False,0.05086
42.69230769230769,0.6261538461538462,1.2444444444444445,1.1666666666666665,False,1.2512,1.3519,False,0.06256
42.69230769230769,0.6317948717948718,0.8,1.0888888888888888,False,1.766,0.6598,False,0.0883
42.69230769230769,0.6374358974358975,1.2444444444444445,1.1666666666666665,False,0.902,0.8346,False,0.0451
42.69230769230769,0.6430769230769231,1.5777777777777777,0.7777777777777777,False,0.8836,0.708,False,0.044180000000000004
42.69230769230769,0.6487179487179487,1.8,1.0888888888888888,False,1.5999,0.7862,False,0.07999500000000001
42.69230769230769,0.6543589743589744,1.4666666666666668,0.7777777777777777,False,0.7579,0.7688,False,0.037895
42.69230769230769,0.66,1.0222222222222221,1.4,False,0.7457,1.2583,False,0.037285
43.07692307692308,0.44000000000000006,0.8,0.7,False,2.4739,0.4284,True,0.123695
43.07692307692308,0.4456410256410257,1.8,1.0888888888888888,False,2.6442,0.5604,True,0.13221
43.07692307692308,0.45128205128205134,0.8,1.4,False,2.5193,0.469,True,0.125965
43.07692307692308,0.456923076923077,1.2444444444444445,0.9333333333333333,False,2.1546,0.5206,True,0.10772999999999999
43.07692307692308,0.46256410256410263,1.0222222222222221,0.9333333333333333,False,1.6892,0.7004,False,0.08446000000000001
43.07692307692308,0.4682051282051283,1.0222222222222221,1.2444444444444445,False,2.0829,0.4823,True,0.104145
43.07692307692308,0.4738461538461539,1.2444444444444445,1.0888888888888888,False,1.6152,0.5405,False,0.08076
43.07692307692308,0.47948717948717956,1.4666666666666668,0.9333333333333333,False,1.547,0.8658,False,0.07735
43.07692307692308,0.4851282051282052,1.1333333333333333,1.011111111111111,False,1.0913,0.9099,False,0.054564999999999995
43.07692307692308,0.49076923076923085,1.1333333333333333,0.8555555555555555,False,1.3732,0.7633,False,0.06866
43.07692307692308,0.4964102564102565,1.4666666666666668,1.2444444444444445,False,1.3395,0.7192,False,0.06697499999999999
43.07692307692308,0.5020512820512821,1.8,0.8555555555555555,False,1.7701,0.6818,False,0.088505
43.07692307692308,0.5076923076923078,0.9111111111111112,1.1666666666666665,False,1.2077,1.3857,False,0.060385
43.07692307692308,0.5133333333333334,1.4666666666666668,1.1666666666666665,False,0.862,1.0631,False,0.0431
43.07692307692308,0.5189743589743591,1.3555555555555556,1.3222222222222222,False,2.1194,0.7331,True,0.10597000000000001
43.07692307692308,0.5246153846153847,1.1333333333333333,1.0888888888888888,False,1.3515,0.7917,False,0.067575
43.07692307692308,0.5302564102564103,1.5777777777777777,1.2444444444444445,False,1.9778,0.6694,False,0.09889
43.07692307692308,0.535897435897436,0.9111111111111112,1.4,False,1.3412,0.8013,False,0.06706
43.07692307692308,0.5415384615384616,1.4666666666666668,1.1666666666666665,False,1.7205,0.8054,False,0.08602499999999999
43.07692307692308,0.5471794871794873,0.8,1.011111111111111,False,0.7478,0.8354,False,0.03739
43.07692307692308,0.5528205128205128,1.8,0.7777777777777777,False,1.2971,0.7411,False,0.064855
43.07692307692308,0.5584615384615386,1.2444444444444445,1.3222222222222222,False,0.6542,1.3714,False,0.03271
43.07692307692308,0.5641025641025641,1.5777777777777777,1.011111111111111,False,0.9802,0.8941,False,0.04901
43.07692307692308,0.5697435897435899,1.6888888888888889,0.8555555555555555,False,1.1402,1.0818,False,0.057010000000000005
43.07692307692308,0.5753846153846154,1.4666666666666668,1.2444444444444445,False,0.6967,1.0556,False,0.034835
43.07692307692308,0.5810256410256411,1.3555555555555556,1.4,False,0.711,0.7513,False,0.03555
43.07692307692308,0.5866666666666667,1.3555555555555556,1.4,False,0.9161,1.2485,False,0.045805
43.07692307692308,0.5923076923076923,0.8,0.7777777777777777,False,0.8885,0.9146,False,0.044425
43.07692307692308,0.597948717948718,1.0222222222222221,1.0888888888888888,False,1.1034,1.5874,False,0.05517
43.07692307692308,0.6035897435897436,1.4666666666666668,1.0888888888888888,False,0.9479,1.2672,False,0.047395
43.07692307692308,0.6092307692307692,0.9111111111111112,1.2444444444444445,False,0.8671,0.5573,False,0.043355
43.07692307692308,0.6148717948717949,1.3555555555555556,0.9333333333333333,False,1.2275,0.9005,False,0.061375
43.07692307692308,0.6205128205128205,0.9111111111111112,1.3222222222222222,False,0.7507,1.2867,False,0.037535
43.07692307692308,0.6261538461538462,0.9111111111111112,0.7777777777777777,False,1.073,1.2089,False,0.053649999999999996
43.07692307692308,0.6317948717948718,1.4666666666666668,1.1666666666666665,False,0.6215,1.088,False,0.031075000000000002
43.07692307692308,0.6374358974358975,1.5777777777777777,1.3222222222222222,False,0.6962,1.28,False,0.03481
43.07692307692308,0.6430769230769231,1.1333333333333333,0.8555555555555555,False,1.159,0.7867,False,0.05795
43.07692307692308,0.6487179487179487,0.8,1.011111111111111,False,0.6706,1.3201,False,0.03353
43.07692307692308,0.6543589743589744,1.2444444444444445,1.011111111111111,False,0.6702,0.7285,False,0.03351
43.07692307692308,0.66,1.8,1.4,False,1.3261,0.8843,False,0.066305
43.46153846153846,0.44000000000000006,0.9111111111111112,1.011111111111111,False,2.103,0.5129,True,0.10515000000000001
43.46153846153846,0.4456410256410257,1.5777777777777777,1.0888888888888888,False,2.7697,0.4938,True,0.138485
43.46153846153846,0.45128205128205134,1.3555555555555556,1.3222222222222222,False,1.639,0.6613,False,0.08195
43.46153846153846,0.456923076923077,1.8,1.3222222222222222,False,1.0004,1.1449,False,0.050019999999999995
43.46153846153846,0.46256410256410263,0.9111111111111112,1.4,False,1.613,0.7244,False,0.08065
43.46153846153846,0.4682051282051283,1.2444444444444445,1.1666666666666665,False,1.7164,0.8201,False,0.08582
43.46153846153846,0.4738461538461539,0.8,1.3222222222222222,False,2.0972,0.5968,True,0.10486
43.46153846153846,0.47948717948717956,1.6888888888888889,0.7,False,1.5255,0.6397,False,0.07627500000000001
43.46153846153846,0.4851282051282052,1.2444444444444445,1.1666666666666665,False,1.9595,0.6108,False,0.097975
43.46153846153846,0.49076923076923085,1.2444444444444445,1.1666666666666665,False,1.5241,0.75,False,0.076205
43.46153846153846,0.4964102564102565,1.2444444444444445,0.7777777777777777,False,0.959,0.8159,False,0.04795
43.46153846153846,0.5020512820512821,0.8,0.9333333333333333,False,1.0378,0.9379,False,0.051890000000000006
43.46153846153846,0.5076923076923078,1.8,0.8555555555555555,False,0.5895,1.3697,False,0.029475
43.46153846153846,0.5133333333333334,0.9111111111111112,1.1666666666666665,False,1.4127,1.0009,False,0.070635
43.46153846153846,0.5189743589743591,1.1333333333333333,1.4,False,1.4825,0.8984,False,0.074125
43.46153846153846,0.5246153846153847,1.5777777777777777,1.011111111111111,False,1.3779,0.7496,False,0.068895
43.46153846153846,0.5302564102564103,0.8,1.0888888888888888,False,1.22,1.0957,False,0.061
43.46153846153846,0.535897435897436,1.6888888888888889,1.1666666666666665,False,1.9061,0.6798,False,0.095305
43.46153846153846,0.5415384615384616,1.5777777777777777,1.3222222222222222,False,1.0193,1.4189,False,0.050965
43.46153846153846,0.5471794871794873,1.1333333333333333,0.8555555555555555,False,0.7561,1.2576,False,0.037805
43.46153846153846,0.5528205128205128,1.6888888888888889,0.7777777777777777,False,1.2022,0.7853,False,0.06011
43.46153846153846,0.5584615384615386,0.8,1.2444444444444445,False,1.03,0.8363,False,0.051500000000000004
43.46153846153846,0.5641025641025641,1.1333333333333333,1.011111111111111,False,1.3886,0.8727,False,0.06943
43.46153846153846,0.5697435897435899,1.5777777777777777,1.1666666666666665,False,3.423,0.4828,True,0.17115
43.46153846153846,0.5753846153846154,1.0222222222222221,1.4,False,2.1034,0.4486,True,0.10517000000000001
43.46153846153846,0.5810256410256411,0.8,1.0888888888888888,False,1.1579,0.7725,False,0.057894999999999995
43.46153846153846,0.5866666666666667,1.0222222222222221,0.9333333333333333,False,1.5886,0.5828,False,0.07943
43.46153846153846,0.5923076923076923,1.6888888888888889,0.7,False,1.0449,0.8915,False,0.052245
43.46153846153846,0.597948717948718,1.5777777777777777,1.011111111111111,False,0.7038,1.0609,False,0.03519
43.46153846153846,0.6035897435897436,0.9111111111111112,1.1666666666666665,False,1.073,1.0434,False,0.053649999999999996
43.46153846153846,0.6092307692307692,1.5777777777777777,1.3222222222222222,False,0.8763,0.9448,False,0.043815
43.46153846153846,0.6148717948717949,1.3555555555555556,1.2444444444444445,False,0.8885,0.5887,False,0.044425
43.46153846153846,0.6205128205128205,1.6888888888888889,0.9333333333333333,False,0.6788,0.7679,False,0.03394
43.46153846153846,0.6261538461538462,1.3555555555555556,0.7777777777777777,False,1.0379,0.9103,False,0.051895000000000004
43.46153846153846,0.6317948717948718,1.0222222222222221,0.7777777777777777,False,0.565,1.3054,False,0.028249999999999997
43.46153846153846,0.6374358974358975,1.4666666666666668,0.7777777777777777,False,1.7314,0.6492,False,0.08657000000000001
43.46153846153846,0.6430769230769231,1.8,0.7777777777777777,False,0.6114,1.0132,False,0.030570000000000003
43.46153846153846,0.6487179487179487,1.8,0.9333333333333333,False,0.9699,1.1694,False,0.048494999999999996
43.46153846153846,0.6543589743589744,1.8,1.1666666666666665,False,1.3969,0.6964,False,0.069845
43.46153846153846,0.66,1.5777777777777777,0.7777777777777777,False,0.635,0.8832,False,0.03175
43.84615384615385,0.44000000000000006,0.8,1.4,False,2.3618,0.5855,True,0.11809
43.84615384615385,0.4456410256410257,1.4666666666666668,1.011111111111111,False,0.6394,1.1641,False,0.03197
43.84615384615385,0.45128205128205134,0.8,1.2444444444444445,False,1.9622,0.4701,False,0.09811
43.84615384615385,0.456923076923077,1.0222222222222221,0.7777777777777777,False,1.3935,0.8012,False,0.069675
43.84615384615385,0.46256410256410263,1.5777777777777777,1.0888888888888888,False,1.2284,1.1462,False,0.061419999999999995
43.84615384615385,0.4682051282051283,1.4666666666666668,1.011111111111111,False,1.9849,0.4765,False,0.099245
43.84615384615385,0.4738461538461539,1.6888888888888889,1.4,False,1.2979,0.8331,False,0.06489500000000001
43.84615384615385,0.47948717948717956,1.4666666666666668,1.4,False,1.6273,0.6767,False,0.08136499999999999
43.84615384615385,0.4851282051282052,1.5777777777777777,1.2444444444444445,False,1.4587,0.6855,False,0.072935
43.84615384615385,0.49076923076923085,1.1333333333333333,0.8555555555555555,False,1.2034,0.8587,False,0.06017
43.84615384615385,0.4964102564102565,0.9111111111111112,0.9333333333333333,False,1.8659,0.5644,False,0.09329499999999999
43.84615384615385,0.5020512820512821,1.5777777777777777,0.8555555555555555,False,1.6709,0.6143,False,0.08354500000000001
43.84615384615385,0.5076923076923078,1.4666666666666668,0.7777777777777777,False,0.8503,1.0867,False,0.042515
43.84615384615385,0.5133333333333334,1.4666666666666668,0.7777777777777777,False,2.2414,0.6033,True,0.11207
43.84615384615385,0.5189743589743591,1.1333333333333333,1.1666666666666665,False,1.8673,0.6712,False,0.093365
43.84615384615385,0.5246153846153847,1.8,1.0888888888888888,False,1.3189,1.3189,False,0.065945
43.84615384615385,0.5302564102564103,1.4666666666666668,1.1666666666666665,False,0.68,1.161,False,0.034
43.84615384615385,0.535897435897436,0.9111111111111112,1.4,False,1.1361,0.7914,False,0.05680500000000001
43.84615384615385,0.5415384615384616,1.8,1.1666666666666665,False,2.3572,0.5419,True,0.11786
43.84615384615385,0.5471794871794873,1.3555555555555556,0.9333333333333333,False,0.9346,1.1908,False,0.04673
43.84615384615385,0.5528205128205128,0.8,1.2444444444444445,False,1.8429,0.6127,False,0.092145
43.84615384615385,0.5584615384615386,1.5777777777777777,1.0888888888888888,False,0.7348,1.0171,False,0.03674
43.84615384615385,0.5641025641025641,1.6888888888888889,1.4,False,0.8709,0.7175,False,0.043545
43.84615384615385,0.5697435897435899,0.8,1.011111111111111,False,0.7617,1.209,False,0.038085
43.84615384615385,0.5753846153846154,1.4666666666666668,1.4,False,0.9016,1.1844,False,0.045079999999999995
43.84615384615385,0.5810256410256411,1.5777777777777777,1.3222222222222222,False,0.798,0.9243,False,0.039900000000000005
43.84615384615385,0.5866666666666667,0.8,0.7777777777777777,False,1.6328,0.9189,False,0.08164
43.84615384615385,0.5923076923076923,1.8,1.3222222222222222,False,0.8695,0.6302,False,0.043475
43.84615384615385,0.597948717948718,1.5777777777777777,1.3222222222222222,False,0.5369,1.4589,False,0.026845
43.84615384615385,0.6035897435897436,0.8,1.0888888888888888,False,0.9037,0.9679,False,0.045184999999999996
43.84615384615385,0.6092307692307692,1.3555555555555556,1.3222222222222222,False,0.7203,0.591,False,0.036015000000000005
43.84615384615385,0.6148717948717949,0.8,1.1666666666666665,False,0.7975,0.9789,False,0.039875
43.84615384615385,0.6205128205128205,1.0222222222222221,1.1666666666666665,False,1.63,0.8838,False,0.08149999999999999
43.84615384615385,0.6261538461538462,0.9111111111111112,1.2444444444444445,False,0.7303,0.7122,False,0.036515
43.84615384615385,0.6317948717948718,1.6888888888888889,0.9333333333333333,False,0.9419,0.9118,False,0.047095
43.84615384615385,0.6374358974358975,1.6888888888888889,1.2444444444444445,False,0.7975,0.6397,False,0.039875
43.84615384615385,0.6430769230769231,1.6888888888888889,0.7777777777777777,False,0.6762,0.7609,False,0.03381
43.84615384615385,0.6487179487179487,0.8,1.0888888888888888,False,0.7835,0.7197,False,0.039175
43.84615384615385,0.6543589743589744,1.8,1.2444444444444445,False,0.8864,0.8467,False,0.04432
43.84615384615385,0.66,1.0222222222222221,1.4,False,1.8027,0.552,False,0.09013499999999999
44.23076923076923,0.44000000000000006,1.5777777777777777,1.0888888888888888,False,2.717,0.5404,True,0.13585
44.23076923076923,0.4456410256410257,1.6888888888888889,1.011111111111111,False,2.7896,0.6093,True,0.13948
44.23076923076923,0.45128205128205134,0.9111111111111112,0.9333333333333333,False,2.3678,0.656,True,0.11839
44.23076923076923,0.456923076923077,0.9111111111111112,1.2444444444444445,False,2.9857,0.4298,True,0.149285
44.23076923076923,0.46256410256410263,1.5777777777777777,1.2444444444444445,False,1.8791,0.6487,False,0.093955
44.23076923076923,0.4682051282051283,1.4666666666666668,0.9333333333333333,False,0.8909,0.9567,False,0.044545
44.23076923076923,0.4738461538461539,1.5777777777777777,0.7,False,2.8861,0.5898,True,0.144305
44.23076923076923,0.47948717948717956,1.1333333333333333,1.3222222222222222,False,1.3317,0.7065,False,0.066585
44.23076923076923,0.4851282051282052,1.0222222222222221,0.7,False,1.4175,0.8654,False,0.070875
44.23076923076923,0.49076923076923085,1.1333333333333333,1.2444444444444445,False,1.1399,0.7773,False,0.056995
44.23076923076923,0.4964102564102565,1.6888888888888889,1.2444444444444445,False,0.8632,1.1536,False,0.04316
44.23076923076923,0.5020512820512821,0.8,1.3222222222222222,False,1.3838,0.8317,False,0.06919
44.23076923076923,0.5076923076923078,0.9111111111111112,1.0888888888888888,False,1.1349,0.9677,False,0.056745000000000004
44.23076923076923,0.5133333333333334,1.2444444444444445,1.1666666666666665,False,1.2724,0.9624,False,0.06362
44.23076923076923,0.5189743589743591,1.4666666666666668,1.1666666666666665,False,1.5284,0.9507,False,0.07642
44.23076923076923,0.5246153846153847,1.4666666666666668,0.7,False,1.0745,0.9763,False,0.053725
44.23076923076923,0.5302564102564103,1.0222222222222221,1.2444444444444445,False,1.4812,0.8554,False,0.07406
44.23076923076923,0.535897435897436,1.3555555555555556,1.3222222222222222,False,0.7489,0.8951,False,0.037445
44.23076923076923,0.5415384615384616,1.4666666666666668,0.9333333333333333,False,0.7336,1.0552,False,0.036680000000000004
44.23076923076923,0.5471794871794873,1.6888888888888889,1.011111111111111,False,1.0956,1.0676,False,0.054779999999999995
44.23076923076923,0.5528205128205128,1.2444444444444445,0.8555555555555555,False,0.644,1.1464,False,0.0322
44.23076923076923,0.5584615384615386,1.8,1.3222222222222222,False,1.134,0.8551,False,0.05669999999999999
44.23076923076923,0.5641025641025641,0.9111111111111112,1.3222222222222222,False,0.7611,0.8045,False,0.038055
44.23076923076923,0.5697435897435899,1.3555555555555556,1.3222222222222222,False,1.7796,0.6694,False,0.08898
44.23076923076923,0.5753846153846154,1.5777777777777777,1.4,False,0.8554,0.8989,False,0.04277
44.23076923076923,0.5810256410256411,1.5777777777777777,1.3222222222222222,False,0.5998,1.1106,False,0.02999
44.23076923076923,0.5866666666666667,1.2444444444444445,1.2444444444444445,False,0.7403,0.8266,False,0.037015
44.23076923076923,0.5923076923076923,1.1333333333333333,1.1666666666666665,False,0.8039,1.1448,False,0.040194999999999995
44.23076923076923,0.597948717948718,1.6888888888888889,0.8555555555555555,False,0.6576,0.994,False,0.03288
44.23076923076923,0.6035897435897436,1.4666666666666668,0.7,False,0.8392,0.7434,False,0.04196
44.23076923076923,0.6092307692307692,1.3555555555555556,1.011111111111111,False,0.9217,0.9744,False,0.046085
44.23076923076923,0.6148717948717949,0.8,1.4,False,1.3579,0.9458,False,0.06789500000000001
44.23076923076923,0.6205128205128205,0.9111111111111112,1.0888888888888888,False,0.9603,0.6176,False,0.048015
44.23076923076923,0.6261538461538462,0.8,1.0888888888888888,False,0.6459,0.6815,False,0.032295000000000004
44.23076923076923,0.6317948717948718,0.8,0.9333333333333333,False,0.7279,0.7575,False,0.036395
44.23076923076923,0.6374358974358975,1.3555555555555556,0.7777777777777777,False,2.2561,0.5437,True,0.112805
44.23076923076923,0.6430769230769231,1.0222222222222221,1.0888888888888888,False,0.6769,0.6565,False,0.033845
44.23076923076923,0.6487179487179487,0.8,1.011111111111111,False,1.2582,0.8577,False,0.06291
44.23076923076923,0.6543589743589744,1.3555555555555556,1.0888888888888888,False,0.8703,1.1402,False,0.043515
44.23076923076923,0.66,1.0222222222222221,0.8555555555555555,False,1.0969,0.9575,False,0.054845
44.61538461538461,0.44000000000000006,1.1333333333333333,1.2444444444444445,False,2.8044,0.553,True,0.14021999999999998
44.61538461538461,0.4456410256410257,1.4666666666666668,1.011111111111111,False,1.3838,0.6075,False,0.06919
44.61538461538461,0.45128205128205134,1.4666666666666668,1.011111111111111,False,1.9009,0.5663,False,0.095045
44.61538461538461,0.456923076923077,1.8,0.7777777777777777,False,1.369,0.5716,False,0.06845
44.61538461538461,0.46256410256410263,1.4666666666666668,1.011111111111111,False,2.3722,0.6126,True,0.11861
44.61538461538461,0.4682051282051283,0.8,0.9333333333333333,False,2.9834,0.4428,True,0.14917
44.61538461538461,0.4738461538461539,1.5777777777777777,1.2444444444444445,False,2.4602,0.5288,True,0.12301
44.61538461538461,0.47948717948717956,1.3555555555555556,0.9333333333333333,False,1.6069,0.6858,False,0.080345
44.61538461538461,0.4851282051282052,1.5777777777777777,0.9333333333333333,False,2.676,0.5912,True,0.1338
44.61538461538461,0.49076923076923085,1.1333333333333333,1.2444444444444445,False,0.7509,1.2196,False,0.037545
44.61538461538461,0.4964102564102565,1.6888888888888889,1.2444444444444445,False,1.2756,0.909,False,0.06378
44.61538461538461,0.5020512820512821,1.0222222222222221,0.7,False,1.5278,0.6586,False,0.07639
44.61538461538461,0.5076923076923078,1.3555555555555556,0.8555555555555555,False,1.0116,1.1459,False,0.05058
44.61538461538461,0.5133333333333334,1.2444444444444445,1.1666666666666665,False,1.7233,0.7274,False,0.086165
44.61538461538461,0.5189743589743591,0.8,1.0888888888888888,False,1.5812,0.5402,False,0.07905999999999999
44.61538461538461,0.5246153846153847,1.5777777777777777,1.4,False,1.2046,0.9771,False,0.06022999999999999
44.61538461538461,0.5302564102564103,0.8,0.7,False,1.2153,0.6492,False,0.060765
44.61538461538461,0.535897435897436,1.4666666666666668,1.1666666666666665,False,1.1098,0.8382,False,0.05549
44.61538461538461,0.5415384615384616,1.4666666666666668,1.0888888888888888,False,2.7512,0.6797,True,0.13756
44.61538461538461,0.5471794871794873,1.6888888888888889,1.0888888888888888,False,2.0886,0.6728,True,0.10443
44.61538461538461,0.5528205128205128,1.1333333333333333,1.3222222222222222,False,1.0144,0.809,False,0.05072
44.61538461538461,0.5584615384615386,1.2444444444444445,1.3222222222222222,False,1.1356,0.9941,False,0.05678
44.61538461538461,0.5641025641025641,1.2444444444444445,1.011111111111111,False,1.4821,0.6614,False,0.074105
44.61538461538461,0.5697435897435899,1.6888888888888889,0.7,False,0.974,1.0761,False,0.0487
44.61538461538461,0.5753846153846154,0.9111111111111112,1.3222222222222222,False,1.2351,0.8627,False,0.061755000000000004
44.61538461538461,0.5810256410256411,1.3555555555555556,1.1666666666666665,False,1.3108,0.8721,False,0.06554
44.61538461538461,0.5866666666666667,1.8,1.1666666666666665,False,0.857,1.1135,False,0.04285
44.61538461538461,0.5923076923076923,1.6888888888888889,1.4,False,1.4609,0.8647,False,0.073045
44.61538461538461,0.597948717948718,1.8,1.3222222222222222,False,0.8115,0.6692,False,0.040575
44.61538461538461,0.6035897435897436,0.9111111111111112,1.0888888888888888,False,1.059,0.9345,False,0.05295
44.61538461538461,0.6092307692307692,1.2444444444444445,1.3222222222222222,False,0.6432,1.0248,False,0.03216
44.61538461538461,0.6148717948717949,0.9111111111111112,1.2444444444444445,False,0.7765,1.0639,False,0.038825
44.61538461538461,0.6205128205128205,1.2444444444444445,0.9333333333333333,False,1.0491,0.7941,False,0.052454999999999995
44.61538461538461,0.6261538461538462,1.2444444444444445,0.9333333333333333,False,1.3209,0.7681,False,0.06604499999999999
44.61538461538461,0.6317948717948718,0.9111111111111112,1.1666666666666665,False,0.8076,0.5497,False,0.04038
44.61538461538461,0.6374358974358975,1.0222222222222221,0.8555555555555555,False,0.8042,0.5763,False,0.04021
44.61538461538461,0.6430769230769231,1.0222222222222221,1.1666666666666665,False,0.6579,0.6476,False,0.032895
44.61538461538461,0.6487179487179487,1.0222222222222221,0.8555555555555555,False,0.7408,1.0123,False,0.037040000000000003
44.61538461538461,0.6543589743589744,1.2444444444444445,1.1666666666666665,False,1.0027,0.9009,False,0.050135
44.61538461538461,0.66,1.1333333333333333,1.4,False,0.8961,1.0164,False,0.044805
45.0,0.44000000000000006,1.8,0.7777777777777777,False,0.4878,1.3394,False,0.024390000000000002
45.0,0.4456410256410257,1.2444444444444445,0.8555555555555555,False,1.1612,1.1773,False,0.05806
45.0,0.45128205128205134,1.6888888888888889,0.7777777777777777,False,0.6397,1.1124,False,0.031985
45.0,0.456923076923077,1.3555555555555556,0.9333333333333333,False,2.3938,0.5545,True,0.11969
45.0,0.46256410256410263,1.0222222222222221,0.8555555555555555,False,1.4261,0.9025,False,0.071305
45.0,0.4682051282051283,1.1333333333333333,0.9333333333333333,False,2.0343,0.6331,True,0.101715
45.0,0.4738461538461539,1.6888888888888889,0.8555555555555555,False,2.127,0.3857,True,0.10634999999999999
45.0,0.47948717948717956,0.9111111111111112,1.4,False,1.6563,0.7776,False,0.082815
45.0,0.4851282051282052,1.4666666666666668,0.8555555555555555,False,1.2282,0.7237,False,0.06141
45.0,0.49076923076923085,1.8,0.9333333333333333,False,1.5878,0.6482,False,0.07939
45.0,0.4964102564102565,1.0222222222222221,1.4,False,0.6083,1.2483,False,0.030414999999999998
45.0,0.5020512820512821,0.9111111111111112,1.3222222222222222,False,0.9346,0.9602,False,0.04673
45.0,0.5076923076923078,1.1333333333333333,0.7777777777777777,False,1.3103,0.8869,False,0.065515
45.0,0.5133333333333334,0.8,1.0888888888888888,False,1.2116,1.0098,False,0.06058
45.0,0.5189743589743591,1.1333333333333333,1.0888888888888888,False,1.5359,0.553,False,0.076795
45.0,0.5246153846153847,1.3555555555555556,1.4,False,0.7665,1.6938,False,0.038325
45.0,0.5302564102564103,1.5777777777777777,1.1666666666666665,False,1.6568,0.6384,False,0.08284
45.0,0.535897435897436,1.5777777777777777,1.4,False,1.1402,0.748,False,0.057010000000000005
45.0,0.5415384615384616,1.8,1.1666666666666665,False,1.0702,0.8102,False,0.05351
45.0,0.5471794871794873,1.3555555555555556,1.011111111111111,False,0.9205,1.085,False,0.046024999999999996
45.0,0.5528205128205128,0.8,1.0888888888888888,False,1.2024,0.9415,False,0.06011999999999999
45.0,0.5584615384615386,1.4666666666666668,1.2444444444444445,False,1.1931,0.8606,False,0.059655
45.0,0.5641025641025641,1.3555555555555556,0.7,False,1.7983,0.7068,False,0.089915
45.0,0.5697435897435899,1.1333333333333333,1.3222222222222222,False,0.7565,0.9823,False,0.037825
45.0,0.5753846153846154,1.0222222222222221,1.3222222222222222,False,0.8981,0.8254,False,0.044905
45.0,0.5810256410256411,1.4666666666666668,1.1666666666666665,False,1.307,0.9138,False,0.06534999999999999
