Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed
30.0,0.4456410256410257,1.0222222222222221,1.1666666666666665,False,0.3187,0.8388,False
30.0,0.4456410256410257,1.0222222222222221,1.2444444444444445,True,0.9529,0.3383,False
30.0,0.4456410256410257,1.0222222222222221,1.3222222222222222,False,0.2452,0.8063,False
30.0,0.4456410256410257,1.0222222222222221,1.4,False,0.2354,0.8422,False
30.0,0.4456410256410257,1.1333333333333333,0.7,True,0.6926,0.1825,False
30.0,0.4456410256410257,1.1333333333333333,0.7777777777777777,False,0.1425,2.0755,False
30.0,0.4456410256410257,1.1333333333333333,0.8555555555555555,False,0.0335,6.5392,False
30.0,0.4456410256410257,1.1333333333333333,0.9333333333333333,False,0.1517,2.0022,False
30.0,0.4456410256410257,1.1333333333333333,1.011111111111111,False,0.0568,2.9464,False
30.0,0.4456410256410257,1.1333333333333333,1.0888888888888888,False,0.2435,0.5679,False
30.0,0.4456410256410257,1.1333333333333333,1.1666666666666665,True,0.7964,0.2133,False
30.0,0.4456410256410257,1.1333333333333333,1.2444444444444445,True,0.6765,0.2033,False
30.0,0.4456410256410257,1.1333333333333333,1.3222222222222222,False,0.2133,1.3141,False
30.0,0.4456410256410257,1.1333333333333333,1.4,True,0.9116,0.3075,False
30.0,0.4456410256410257,1.2444444444444445,0.7,True,1.0189,0.1733,False
30.0,0.4456410256410257,1.2444444444444445,0.7777777777777777,False,0.2443,1.2582,False
30.0,0.4456410256410257,1.2444444444444445,0.8555555555555555,False,0.5062,0.5656,False
30.0,0.4456410256410257,1.2444444444444445,0.9333333333333333,True,0.591,0.4783,False
30.0,0.4456410256410257,1.2444444444444445,1.011111111111111,True,0.6335,0.3756,False
30.0,0.4456410256410257,1.2444444444444445,1.0888888888888888,True,0.5064,0.3997,False
30.0,0.4456410256410257,1.2444444444444445,1.1666666666666665,False,0.0168,10.7882,False
30.0,0.4456410256410257,1.2444444444444445,1.2444444444444445,False,0.0272,9.8166,False
30.0,0.4456410256410257,1.2444444444444445,1.3222222222222222,False,0.3763,0.9075,False
30.0,0.4456410256410257,1.2444444444444445,1.4,True,1.5709,0.2909,False
30.0,0.4456410256410257,1.3555555555555556,0.7,True,0.8448,0.2056,False
30.0,0.4456410256410257,1.3555555555555556,0.7777777777777777,False,0.0641,3.1944,False
30.0,0.4456410256410257,1.3555555555555556,0.8555555555555555,False,0.16,1.8289,False
